DBN,streeteasy_id
02M059,ps59-new york
02M151,ps151-new york
06M210,ps210-new york
06M368,ps368-new york
13K133,ps133-new york
19K065,ps65-new york
20K682,ps682-new york
24Q016,ps16-new york
24Q128,ps128-new york
26Q188,ps188-new york
