increase_count,search_url,stddev_increase,average_sqft,updated_at,average_wom,sqft_count,median_ppsf,median_price,stddev_wom,average_ppsf,stddev_decrease,stddev_price,median_wom,average_increase,median_sqft,school,average_decrease,percentile_10_price,criteria_description,sqft,percentile_90_price,beds,stddev_sqft,average_price,decrease_count,criteria,listing_count,wom_count,housing
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1600,3599999,2,507.216,1670237,638,beds:2,2664,1701,condos
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1700,3599999,2,507.216,1670237,638,beds:2,2664,1701,condos
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1800,3599999,2,507.216,1670237,638,beds:2,2664,1701,condos
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1900,3599999,2,507.216,1670237,638,beds:2,2664,1701,condos
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,2000,3599999,2,507.216,1670237,638,beds:2,2664,1701,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,800,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,900,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1000,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1100,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1200,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1300,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1400,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1500,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1600,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1700,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1800,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1900,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,2000,6800000,3,999.365,2829423,545,beds:3,2102,1444,condos
139,http://streeteasy.com/for-sale/nyc/beds:1,652.169,850,2015-07-15T17:40:30-04:00,16.5596,1541,1037,626444,28.761,1101,351.28,874872.0,9.0,659.309,785,ps10-brooklyn,506.097,165000,Sale listings  with 1 bedroom  ,800,1595000,1,512.641,792608,611,beds:1,2632,1653,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.169,850,2015-07-15T17:40:30-04:00,16.5596,1541,1037,626444,28.761,1101,351.28,874872.0,9.0,659.309,785,ps10-brooklyn,506.097,165000,Sale listings  with 1 bedroom  ,900,1595000,1,512.641,792608,611,beds:1,2632,1653,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.169,850,2015-07-15T17:40:30-04:00,16.5596,1541,1037,626444,28.761,1101,351.28,874872.0,9.0,659.309,785,ps10-brooklyn,506.097,165000,Sale listings  with 1 bedroom  ,1000,1595000,1,512.641,792608,611,beds:1,2632,1653,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.169,850,2015-07-15T17:40:30-04:00,16.5596,1541,1037,626444,28.761,1101,351.28,874872.0,9.0,659.309,785,ps10-brooklyn,506.097,165000,Sale listings  with 1 bedroom  ,1100,1595000,1,512.641,792608,611,beds:1,2632,1653,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.1509735443625,851,2015-07-16T05:40:33-04:00,16.60609756097561,1532,1038,626444,28.863393924861576,1104,352.0975468493649,877535.5968187541,9.0,659.8129496402878,785,ps10-brooklyn,507.6930693069307,165000,Sale listings  with 1 bedroom  ,1200,1595000,1,514.2039829393843,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1300,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1400,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1500,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1600,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1700,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1800,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1900,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,2000,1595000,1,514.204,795028,606,beds:1,2620,1640,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,800,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,900,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1000,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1100,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1200,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1300,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1400,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1500,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1600,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1700,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1800,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,1900,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-15T18:07:55-04:00,20.8724,1634,1194,1058000,44.7841,1494,415.867,2037520.0,9.0,664.302,1220,ps10-brooklyn,560.523,259000,Sale listings  with 2 bedrooms  ,2000,3599999,2,507.216,1670237,638,beds:2,2664,1701,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,800,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,900,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1000,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1100,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1200,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1300,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1400,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1500,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1600,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1700,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1800,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,1900,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2090,2015-07-15T18:16:36-04:00,36.8345,1172,1250,1150000,81.1728,1760,361.55,4068950.0,11.0,744.121,1900,ps10-brooklyn,548.44,399000,Sale listings  with 3 bedrooms  ,2000,6800000,3,999.365,2829423,545,beds:3,2102,1444,houses
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,800,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,900,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1000,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1100,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1200,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1300,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1400,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1500,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1600,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1700,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1800,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,1900,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
139,http://streeteasy.com/for-sale/nyc/beds:1,652.151,851,2015-07-16T05:40:33-04:00,16.6061,1532,1038,626444,28.8634,1104,352.098,877536.0,9.0,659.813,785,ps10-brooklyn,507.693,165000,Sale listings  with 1 bedroom  ,2000,1595000,1,514.204,795028,606,beds:1,2620,1640,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,800,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,900,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1000,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1100,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1200,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1300,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1400,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1500,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1600,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1700,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1800,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,1900,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
159,http://streeteasy.com/for-sale/nyc/beds:2,668.447,1337,2015-07-16T06:08:12-04:00,20.8748,1631,1195,1060000,44.9478,1497,416.421,2040630.0,9.0,664.302,1220,ps10-brooklyn,562.4,259000,Sale listings  with 2 bedrooms  ,2000,3605000,2,507.06,1673934,628,beds:2,2656,1685,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,800,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
99,http://streeteasy.com/for-sale/nyc/beds:3,732.208,2091,2015-07-16T06:17:14-04:00,36.7636,1173,1271,1150000,81.1034,1763,361.745,4067010.0,11.0,744.121,1900,ps10-brooklyn,548.374,399000,Sale listings  with 3 bedrooms  ,900,6800000,3,999.63,2830929,545,beds:3,2104,1447,multi-family
