BOROUGH	BLOCK	LOT	LAT	LON
2	3103	1024	40.8528069320051	-73.8848452797828
2	3103	1028	40.8528069320051	-73.8848452797828
2	3103	1030	40.8528069320051	-73.8848452797828
2	3103	1035	40.8528069320051	-73.8848452797828
2	3103	1038	40.8528069320051	-73.8848452797828
2	3065	9	40.8542005181572	-73.889722868691
2	3066	3	40.8560954513893	-73.8880026402835
2	3074	40	40.8542905755072	-73.8863609359267
2	3075	52	40.8558971892689	-73.8845651963224
2	3065	13	40.8545240605048	-73.8893753082352
2	4011	20	40.8449642395311	-73.8684498672947
2	3330	57	40.8699590556014	-73.8773275176655
2	3330	52	40.8703490322347	-73.8775437398959
2	3330	55	40.8701430959245	-73.8774645741091
2	4011	25	40.8448108696385	-73.8687429294513
2	3121	17	NA	NA
2	4428	12	40.8637552010031	-73.8690743029533
2	4433	43	40.864680129446	-73.8666465574281
2	4435	23	40.8645411467468	-73.8651428383017
2	4510	3	40.8657003931106	-73.865986500973
2	4521	56	40.8661482628419	-73.8550343485332
2	4522	15	40.8665509861789	-73.854440530355
2	4522	26	40.8673388040142	-73.8545111165375
2	4524	3	40.8656923983463	-73.8526744581551
2	4524	4	40.8657582755857	-73.8526779276562
2	4524	55	40.8669625713029	-73.8521871655458
2	4525	12	40.8662153051011	-73.8516356594238
2	4525	20	40.8667944119091	-73.8516162898812
2	4527	28	40.866937438199	-73.8497286741609
2	4529	38	40.8668383421463	-73.847418590115
2	4530	33	40.8672822254073	-73.8468463179339
2	4531	34	40.8672478153781	-73.8457400456557
2	4531	63	40.8659740414014	-73.8455658429541
2	4533	35	40.867045075802	-73.8439725281689
2	4535	24	40.8664349198335	-73.8413491184347
2	4536	26	40.8667272155048	-73.8403433120979
2	4543	12	40.870582619901	-73.8702721222004
2	4547	29	40.8691750141117	-73.8658421044461
2	4547	37	40.8691007392043	-73.8656976292045
2	4548	49	40.868558809821	-73.8646502003387
2	4556	7	40.8679517496722	-73.8574130745612
2	4559	16	40.8685023982126	-73.8543856404775
2	4559	29	40.8687713642709	-73.8543742046697
2	4560	20	40.8688004161974	-73.8534738537221
2	4561	63	40.8680988366193	-73.852155715241
2	4563	27	40.8686897109106	-73.8506177690321
2	4563	41	40.8691751135634	-73.8503021185794
2	4563	58	40.8682775479945	-73.8502643677378
2	4564	158	40.8674945528016	-73.84759063041
2	4564	163	40.8673081237871	-73.8477501410561
2	4566	9	40.8677243741519	-73.8449796738451
2	4567	84	40.8680468587788	-73.8439484842042
2	4572	37	40.8706726687429	-73.8627006440792
2	4579	53	40.8698493340219	-73.8560061261754
2	4579	56	40.8696901464663	-73.8560100865472
2	4580	61	40.8698946260416	-73.854914095414
2	4587	5	40.8687662881556	-73.848303606475
2	4587	28	40.8691152627539	-73.8486065232308
2	4588	12	40.869975698242	-73.8496350319057
2	4589	2	40.8696032666586	-73.8481859961111
2	4594	15	40.8725985296386	-73.868995421506
2	4602	25	40.8738368794167	-73.8646647676102
2	4606	33	40.8726299165657	-73.862935246714
2	4610	25	40.8723426152009	-73.8591175500391
2	4615	58	40.8718118963082	-73.8539047264727
2	4616	64	40.8718326598157	-73.8529645789214
2	4616	66	40.8717640471813	-73.8529683464144
2	4617	19	40.871922509865	-73.8523967025289
2	4617	22	40.872073463164	-73.8523927516522
2	4630	2	40.8743426425655	-73.8652965228596
2	4632	21	40.874474450811	-73.8630182264808
2	4637	1	40.8732520282429	-73.8576295074125
2	4638	9	40.8732598245974	-73.8572751370281
2	4638	10	40.8732626542343	-73.8573438321833
2	4424	2	40.8616314865274	-73.8696786105472
2	4425	26	40.8627149945384	-73.8691052730575
2	4434	22	40.8644297132929	-73.8660866767184
2	4509	44	40.8671530228232	-73.8665765190258
2	4510	7	40.8660764748581	-73.8660363595565
2	4510	14	40.8665567793447	-73.8660209300231
2	4510	49	40.8666194827065	-73.8656556389613
2	4510	60	40.8658592279902	-73.8656788675439
2	4512	58	40.8659805268037	-73.86379135361
2	4513	21	40.8670420086006	-73.863185388305
2	4514	16	40.8668295488715	-73.8622457943766
2	4516	8	40.8662587303436	-73.8600306918353
2	4518	19	40.866550378617	-73.8583633375135
2	4518	154	40.8663934645361	-73.8579840462608
2	4518	155	40.8663001494374	-73.8579878610191
2	4520	10	40.8662296667555	-73.8564803598172
2	4520	24	40.8672369328633	-73.856449261691
2	4521	1	40.865629429604	-73.854966786204
2	4521	13	40.866016989376	-73.8554106425746
2	4522	11	40.8662710412371	-73.8544519895419
2	4523	14	40.8664619755602	-73.8535079301613
2	4523	30	40.8673893507036	-73.8532455686886
2	4525	21	40.8668657692526	-73.8516125151502
2	4525	40	40.8669778361126	-73.8512507137989
2	4525	51	40.8664206822626	-73.8512664219971
2	4525	57	40.8660501627813	-73.8512780970876
2	4528	25	40.8663867071643	-73.8483596514227
2	4529	126	40.8664957522536	-73.8477953868155
2	4530	46	40.8667410358939	-73.8464823988131
2	4532	78	40.8655391424326	-73.8446449169817
2	4536	17	40.8660521363912	-73.8404280885218
2	4536	21	40.8662826804976	-73.8404203043588
2	4543	41	40.8702854025577	-73.8695712579072
2	4544	9	40.869845617143	-73.86901169205
2	4549	35	40.8691779865795	-73.8636944133034
2	4553	47	40.8683115011826	-73.8598130515056
2	4555	10	40.8681943382094	-73.858269446505
2	4555	28	40.8693606232142	-73.8580970255191
2	4557	47	40.8689463577513	-73.8560297752154
2	4557	62	40.8682355097429	-73.8560530077157
2	4560	1	40.867880351393	-73.8530094735847
2	4561	22	40.868585095798	-73.8525053473501
2	4563	64	40.8679893647888	-73.8502722477853
2	4566	10	40.8677272450939	-73.8450736715571
2	4571	4	40.8698751936876	-73.8637399878515
2	4571	37	40.8707259368341	-73.8636442359226
2	4574	31	40.8710516839698	-73.8606171989073
2	4576	2	40.8698006165271	-73.8587830630785
2	4576	25	40.8710390903725	-73.8592866355365
2	4577	18	40.8705108086713	-73.8582247363531
2	4577	31	40.8708479474444	-73.8578515980852
2	4578	30	40.8709810914974	-73.8567629787017
2	4579	55	40.8697395509015	-73.8560099795675
2	4580	10	40.8697415632176	-73.8554242378367
2	4580	39	40.8709432023187	-73.8549949692653
2	4586	57	40.8682488868576	-73.849331612107
2	4586	59	40.8681116570161	-73.8493355386121
2	4587	20	40.8687393159919	-73.8486652288858
2	4588	3	40.8695909745945	-73.8492779520135
2	4588	5	40.8696270141614	-73.849552660258
2	4588	43	40.8703841617688	-73.8492544599471
2	4589	67	40.8701221034955	-73.8482535095707
2	4590	59	40.8700357828351	-73.8473172456065
2	4593	12	40.8724158332356	-73.870055212997
2	4595	25	40.8730115259115	-73.8677218322143
2	4599	44	40.8726345654069	-73.8645478926633
2	4601	14	40.8739394937081	-73.8655721472564
2	4602	1	40.8732027670934	-73.8645901253859
2	4602	28	40.8738063864762	-73.8644081019635
2	4608	33	40.8728768416408	-73.8605627513466
2	4608	148	40.8719574579351	-73.8606369949462
2	4610	7	40.8715658282282	-73.8590866539725
2	4610	28	40.8724825899595	-73.8591136376569
2	4615	13	40.8718480572997	-73.8542843036551
2	4615	54	40.8719848071787	-73.8539007307814
2	4622	16	40.8744029152705	-73.8699862431519
2	4623	15	40.8743742740191	-73.8689304523186
2	4623	28	40.8751758217304	-73.8690156552491
2	4628	7	40.8758359104263	-73.8678029971028
2	4634	55	40.874123358163	-73.8609144955976
2	4634	72	40.8736590999393	-73.8605791902924
2	4636	24	40.8740168050204	-73.8590561484577
2	4337	126	40.85873656926	-73.8703386096614
2	4424	56	40.8616945083168	-73.8695844912158
2	4424	58	40.8615572776292	-73.8695883755426
2	4513	6	40.8660265322793	-73.8632380939544
2	4519	51	40.8660821758882	-73.8570627677968
2	4544	12	40.8700761383794	-73.8689823125116
2	4545	5	40.8700996039452	-73.8678975618453
2	4547	36	40.8694297989108	-73.8654366381513
2	4551	48	40.868297462077	-73.8618269613553
2	4551	49	40.8682260654501	-73.8617981850677
2	4563	134	40.8692195298514	-73.85068889151
2	4564	62	40.8697550239167	-73.8467140743498
2	4573	39	40.8705068649477	-73.8617609033957
2	4586	35	40.8691248206013	-73.8496188777928
2	4596	46	40.8723924545178	-73.8664069103001
2	4597	27	40.8722486511226	-73.8654779390146
2	4605	39	40.8717395771147	-73.8620476023116
2	4606	1	40.8720711737691	-73.86162025125
2	4610	65	40.8717328564884	-73.8587608806315
2	4622	36	40.8748882233086	-73.8695405333644
2	4634	52	40.8739532179512	-73.8609401627313
2	4340	97	40.8591070261192	-73.8702692008314
2	4536	125	40.8666668172841	-73.8403326106166
2	4565	6	40.8677392069526	-73.8458076012823
2	4602	3	40.8731947068847	-73.8647383916493
2	4617	28	40.8725179038624	-73.8522362850455
2	4623	128	40.8751728799122	-73.8688420950945
2	4435	47	40.8646175708203	-73.8647775295788
2	4511	37	40.8673704047678	-73.8646923900594
2	4565	5	40.8677391151369	-73.8457389059575
2	4570	18	40.8705573009745	-73.8649498518064
2	4570	39	40.8705705964654	-73.8645846383683
2	4571	10	40.8700539440643	-73.8640324915839
2	4572	1	40.8698573621279	-73.8625902417757
2	4574	34	40.8708760849112	-73.8606681871255
2	4622	41	40.8745451739647	-73.8695737497532
2	4637	24	40.8739662530242	-73.8581197394993
2	4337	32	40.8585959341539	-73.8697568598336
2	4340	86	40.8590762601817	-73.869759534275
2	4426	10	40.8619866090827	-73.868192050876
2	4513	27	40.8675689723913	-73.8631698419463
2	4573	5	40.8698815252782	-73.8621382330982
2	4593	36	40.8724428152419	-73.8696429580679
2	4337	1	40.8577927707788	-73.8706766457865
2	4337	18	40.8584677919487	-73.87051988611
2	4341	1	40.8592346751822	-73.8690723568173
2	4429	1	40.8641930294046	-73.8679129103213
2	4508	10	40.8661638890506	-73.8680572298137
2	4550	12	40.8685650467343	-73.8629580876428
2	4597	21	40.8723972937247	-73.8658464505663
2	4340	1076	40.8611545125894	-73.8702145940782
2	4340	1183	40.8602647667804	-73.8698042036901
2	4340	1190	40.8602647667804	-73.8698042036901
2	4340	1198	40.8602647667804	-73.8698042036901
2	4340	1230	40.8602647667804	-73.8698042036901
2	4340	1231	40.8602647667804	-73.8698042036901
2	4566	44	40.8694039354098	-73.844834748197
2	4605	12	40.871614308241	-73.8628758721983
2	4629	10	40.874594034183	-73.8666953769286
2	4518	8	40.8657545641169	-73.858484342206
2	4589	40	40.8713385566682	-73.848673776283
2	4617	32	NA	NA
2	4613	35	40.8728656265007	-73.8559019667666
2	4516	46	40.8662447259647	-73.8597993310789
2	4534	9	40.8656382233786	-73.8428188880376
2	4705	20	40.874025315796	-73.8548508437713
2	3508	60	40.8146969481192	-73.849438399542
2	3510	113	40.8153125512342	-73.8479449591763
2	3511	1	40.8150441727846	-73.8463306991507
2	3512	32	40.816896146809	-73.8457953422933
2	3512	146	40.8159268753649	-73.8455085690148
2	3575	71	40.8209637892341	-73.8457678513584
2	3611	124	40.821755642224	-73.8509868820098
2	3613	10	40.8216426976681	-73.8464888878494
2	3614	26	40.822144331378	-73.8480702584442
2	3678	18	40.8231999948726	-73.8536212355501
2	3680	15	40.8245162286731	-73.8548179243288
2	3680	42	40.8247415206806	-73.8528301630128
2	3680	74	40.8241953655269	-73.8550318024828
2	3680	77	40.8241681862037	-73.8552450397012
2	3685	15	40.8241197343213	-73.8516753192863
2	3690	16	40.8239530445784	-73.8480263838636
2	3690	17	40.823966629998	-73.8479215707296
2	3690	19	40.8239938005513	-73.8477119443332
2	3690	30	40.8242692913141	-73.8464105645118
2	3690	54	40.8236757572057	-73.8479728197415
2	3691	74	40.8243161781636	-73.8486578636471
2	3698	21	40.8258101957908	-73.8451929469303
2	3787	6	40.826903321666	-73.8585814243078
2	3789	61	40.8282094492665	-73.8582895758363
2	3791	11	40.8298084442953	-73.8595725736326
2	3800	24	40.8296194726809	-73.855464442969
2	3800	25	40.8296330875073	-73.8553776897951
2	3810	23	40.8304723521207	-73.8527199217872
2	3815	34	40.828394020514	-73.8480415345379
2	3483	36	40.8141896141731	-73.847683801692
2	3483	110	40.8125834530593	-73.8473081589661
2	3486	24	40.8146596668123	-73.8461473407631
2	3486	46	40.8136744967076	-73.8462868976798
2	3486	52	40.8141002309866	-73.8465135107361
2	3508	37	40.8163770537074	-73.8496947175108
2	3508	45	40.8157237877966	-73.8496781292725
2	3508	50	40.8153751004993	-73.8495958245479
2	3509	44	40.8159091478825	-73.848698658441
2	3532	23	40.8171143158067	-73.8531252159952
2	3532	25	40.8170844090476	-73.8533492757278
2	3532	142	40.8174320666289	-73.852625945421
2	3533	155	40.8182599240949	-73.8518076043876
2	3607	40	40.8211452492739	-73.8522925500214
2	3607	69	40.8208163504932	-73.8526581935364
2	3614	54	40.8225897678677	-73.8465950960811
2	3678	7	40.8230667518484	-73.8546079122689
2	3678	16	40.8231700780203	-73.8538380893063
2	3685	28	40.8242776265659	-73.8506668865601
2	3685	31	40.8243157200335	-73.8504102642354
2	3687	30	40.8258146979172	-73.8506887299366
2	3691	21	40.8245458976098	-73.8480214166515
2	3691	30	40.8247783630282	-73.8473885721757
2	3692	30	40.8255031102868	-73.8474953077567
2	3694	8	40.8267161201167	-73.8494654032633
2	3696	1	40.8239281659257	-73.8458260176661
2	3699	67	40.826282087116	-73.8450437036815
2	3699	68	40.8262712247669	-73.845130448212
2	3733	59	40.8273599290629	-73.859386233049
2	3759	16	40.8294997597096	-73.8607837394856
2	3768	77	40.8309217853414	-73.8610011908205
2	3788	5	40.8275651954101	-73.8589052209605
2	3789	19	40.8285003619535	-73.8582672757297
2	3791	29	40.8299879682645	-73.8582424258861
2	3792	80	40.8302504745509	-73.8596800462043
2	3794	39	40.8322141451045	-73.8584147503368
2	3798	45	40.8283408947516	-73.8536532869165
2	3799	3	40.8287367191279	-73.8563010639056
2	3799	83	40.8285170747417	-73.8562473369227
2	3801	34	40.8304992383115	-73.8544399027677
2	3801	83	40.8299091645391	-73.8566634950921
2	3806	44	40.8280266961714	-73.8504994830255
2	3810	19	40.8305934513041	-73.8529798282929
2	3810	28	40.830408687729	-73.8523008937406
2	3815	54	40.8281764012475	-73.8474458197543
2	3510	39	40.8163745417341	-73.8477799583444
2	3512	100	40.8160168207264	-73.845038703406
2	3607	17	40.8204699611116	-73.8543823547405
2	3607	27	40.8208733108305	-73.8542839209074
2	3696	19	40.8243661620356	-73.8449614485388
2	3699	9	40.8265170414358	-73.8462789101717
2	3768	16	40.831608844508	-73.8617333142831
2	3799	147	40.8287252825513	-73.8537536176271
2	3808	5	40.829070441197	-73.8532216814115
2	3808	6	40.8291445713625	-73.853239585168
2	3816	60	40.8287843778678	-73.848503163065
2	3510	20	40.8157875347341	-73.8480558686278
2	3816	37	40.8290554622815	-73.8480147297651
2	3733	54	40.8277004625894	-73.8595408886688
2	3793	17	40.8312715680767	-73.8597284827653
2	3681	1	40.8252733638876	-73.8544946934359
2	3794	13	40.8320647714576	-73.859712356027
2	3809	47	40.8299155665722	-73.8508891103162
2	3693	6	40.8260104414297	-73.8492465892172
2	3575	28	40.8206566586807	-73.8480447509566
2	3802	33	40.8311422603914	-73.8550419614227
2	3806	45	40.8279580596724	-73.8504851836694
2	3700	23	40.827289779158	-73.8453268121514
2	3618	1	40.8234321276158	-73.844345776555
2	3696	142	40.8244819871298	-73.8433352367128
2	3700	26	40.8273196120273	-73.8450593542841
2	3759	7	40.8289559883191	-73.8605210956484
2	5625	51	40.8388001525776	-73.7848091801734
2	5625	175	40.8399618145562	-73.7851559854495
2	5626	134	40.8414419612653	-73.7855559878951
2	5626	228	40.8424091222997	-73.7861058402039
2	5626	356	40.8434269027641	-73.7858314997974
2	5626	427	40.8437704468332	-73.7875616228681
2	5626	479	40.8440696719866	-73.7861041151696
2	5626	480	40.8440887105863	-73.786010082819
2	5626	482	40.8441268211085	-73.7858400892307
2	5627	35	40.8440653989284	-73.7882510070653
2	5627	137	40.8442447601964	-73.7872781940921
2	5627	140	40.844294597777	-73.7875129632752
2	5628	108	40.8454760017434	-73.7866634316989
2	5628	249	40.8446381760026	-73.7892756461432
2	5629	42	40.8461246651625	-73.7886492630239
2	5629	204	40.8458955152155	-73.7879198878806
2	5631	65	40.8465675141353	-73.7906755392485
2	5632	169	40.8477437584995	-73.7884923107781
2	5633	33	40.8482340502378	-73.7909486112756
2	5634	66	40.8496056491241	-73.7890249618853
2	5641	317	40.8451400512053	-73.7845971114734
2	5642	121	40.8455357396726	-73.7848379918389
2	5643	77	40.8470653175331	-73.7852523188779
2	5643	201	40.8465583438936	-73.7842093914499
2	5644	15	40.8478788834213	-73.7858605395395
2	5644	42	40.8480468814898	-73.7846925185951
2	5644	51	40.8478412248226	-73.7847980041417
2	5644	178	40.8497134128085	-73.7864329663463
2	5644	199	40.8496347168087	-73.7854392106926
2	5644	224	40.8490080983092	-73.7849966433087
2	5644	232	40.8488692556847	-73.785607948369
2	5644	233	40.8488447683215	-73.785723692345
2	5644	236	40.8487848681104	-73.7859841314335
2	5644	273	40.8481830219416	-73.7841065294166
2	5644	410	40.849305255263	-73.7868680237584
2	5645	57	40.8504055309659	-73.7866765381026
2	5645	59	40.8505429328214	-73.7867664630632
2	5645	84	40.8501878702971	-73.7862290250518
2	5646	22	40.8519427590868	-73.7882693057625
2	5646	54	40.8513866019289	-73.7873312617379
2	5646	145	40.851644485582	-73.7857833520672
2	5648	1	40.8549427485185	-73.7897816133266
2	5648	61	40.856595915898	-73.7902499470363
2	5648	64	40.8568181768799	-73.7902167114004
2	5648	265	40.8583488005693	-73.7897093915946
2	5625	78	40.8407071938201	-73.7859956613812
2	5626	338	40.8431030853529	-73.7873469008163
2	5630	22	40.8468326371061	-73.7870675106231
2	5631	167	40.8470519091599	-73.7883933064369
2	5635	15	40.852880672055	-73.7893435161624
2	5635	20	40.8530895459802	-73.789494674679
2	5635	114	40.8534790088913	-73.7893380063447
2	5643	6	40.8461934916221	-73.7857864485633
2	5645	422	40.8507757124989	-73.7879730057778
2	5645	423	40.8508056250253	-73.7878210955824
2	5626	472	40.8439798535344	-73.786512816305
2	5644	122	40.8483058600027	-73.785215783348
2	5648	203	40.8577603939304	-73.789140079377
2	5642	1020	40.8462645153325	-73.7826706132749
2	5642	1028	40.8462645153325	-73.7826706132749
2	5642	1030	40.8462645153325	-73.7826706132749
2	5642	1034	40.8462645153325	-73.7826706132749
2	5642	1037	40.8462645153325	-73.7826706132749
2	5642	1062	40.8462645153325	-73.7826706132749
2	5626	227	40.8424281743159	-73.7860190385262
2	5629	46	40.8460838124324	-73.7888228831833
2	5635	1143	40.8526992444266	-73.7922178104872
2	5636	34	40.8562544883677	-73.7911656023465
2	5636	36	40.8563175639625	-73.7911364847876
2	5636	37	40.8563696935012	-73.7911254762589
2	5636	38	40.8564575498629	-73.7911396601284
2	5648	3	40.855038911592	-73.7898355324238
2	5626	288	40.8432310952655	-73.7853297525263
2	5634	136	40.8501009555327	-73.7882137202961
2	5646	3	40.8511190850193	-73.7881273414391
2	5646	4	40.8511767966441	-73.7881669188603
2	5643	1008	40.8471130566303	-73.7843593983697
2	5635	148	40.8531385270532	-73.7907705319601
2	5625	94	40.8409321911622	-73.7844842425523
2	5626	51	40.8413414147393	-73.7846238677051
2	5635	120	40.8521763663995	-73.7899385597841
2	5635	143	40.8530121071607	-73.7906805606682
2	5627	99	40.8448049897379	-73.7859607925754
2	5245	18	40.8813436411313	-73.8276222479404
2	5246	50	40.8819278153959	-73.8273241944398
2	5246	16	40.8816690077633	-73.8267860359016
2	5246	14	40.8817926270308	-73.8268580402371
2	5141	280	40.8793229443123	-73.829063112749
2	5278	60	40.8842873791485	-73.8231229766511
2	5319	8	40.8357585840568	-73.8233387267456
2	5322	22	40.8358423604759	-73.8207112549212
2	5324	22	40.8367966598141	-73.8219265590642
2	5330	10	40.8366310659144	-73.8195743755176
2	5342	20	40.8379452060963	-73.8245363613904
2	5344	25	40.83810693079	-73.8226024737694
2	5344	26	40.8380353571802	-73.8224653348189
2	5406	42	40.8389413026633	-73.8243819465874
2	5406	143	40.8375542685684	-73.8202006932204
2	5406	144	40.8376801867345	-73.819983517532
2	5407	35	40.8410222606273	-73.8246872660894
2	5408	74	40.8407696153866	-73.8228049906851
2	5408	81	40.8412148174238	-73.8231688304497
2	5408	146	40.8389507890801	-73.8216208317818
2	5408	270	40.8398409936861	-73.8222147614977
2	5408	294	40.8395229365636	-73.8224288388254
2	5408	295	40.8395560065055	-73.8225154871503
2	5408	303	40.8405659453981	-73.8206659979982
2	5408	340	40.8394568492478	-73.8205171989314
2	5408	346	40.8398303987038	-73.820689665037
2	5409	422	40.8392474357954	-73.8147931745937
2	5409	605	40.8404297471698	-73.8195713012045
2	5409	623	40.8408012744205	-73.8184535389125
2	5409	672	40.8404951124559	-73.8175038723891
2	5409	724	40.8418659323816	-73.820019174763
2	5409	739	40.8422723512365	-73.8201481854059
2	5409	749	40.8417116023894	-73.8196184225283
2	5410	53	40.8420866336418	-73.8225159638333
2	5411	220	40.8458639254782	-73.8246817347328
2	5411	227	40.8461489290031	-73.8243882185805
2	5411	233	40.8458057423754	-73.8243240660284
2	5412	30	40.8460716060367	-73.8222884687002
2	5412	162	40.8450205402003	-73.8206178456679
2	5413	65	40.847338306592	-73.8214103882594
2	5415	37	40.8453922525702	-73.81961205621
2	5416	34	40.8472337766891	-73.8194986290473
2	5416	124	40.8471435723317	-73.8179880390237
2	5417	140	40.8469060702175	-73.8170670106341
2	5459	36	40.8335945589412	-73.8207895861979
2	5459	125	40.8338493445202	-73.8204853478588
2	5460	34	40.8337825419468	-73.8198892657312
2	5465	1	40.8351420019454	-73.8186641260334
2	5465	32	40.8342075436531	-73.8178680375937
2	5465	52	40.8348726569568	-73.8184335788274
2	5465	53	40.8349193453916	-73.8184515202792
2	5466	58	40.8353518117263	-73.8176914428537
2	5468	43	40.8335063959268	-73.8188203591478
2	5475	34	40.8286868403734	-73.817189369805
2	5476	21	40.8298443787018	-73.8167272752296
2	5476	27	40.8295008304827	-73.8164391431895
2	5480	30	40.8300542242881	-73.8157871848269
2	5480	48	40.829568434144	-73.8158029837104
2	5480	68	40.83067605949	-73.8167466656192
2	5483	15	40.8275601607356	-73.816343322459
2	5483	50	40.8272488843674	-73.8156395770352
2	5484	21	40.8282564579798	-73.8158030022347
2	5484	34	40.8285663443922	-73.8156359266665
2	5484	38	40.8283299758187	-73.8154342303244
2	5485	72	40.8277729892566	-73.8138458857101
2	5319	31	40.8369832533572	-73.8236824077217
2	5319	32	40.8369610138174	-73.8234981585928
2	5319	43	40.836642229584	-73.8232388059404
2	5321	27	40.835747344328	-73.8213872949375
2	5323	37	40.8369784734957	-73.8223561247061
2	5324	19	40.8366951001604	-73.82192321703
2	5327	1	40.8357150879434	-73.8183084100165
2	5342	29	40.8383734294294	-73.824567757618
2	5406	77	40.838675217885	-73.8226876938625
2	5406	117	40.8386991078694	-73.8221599893707
2	5408	25	40.8415689394619	-73.8232040304878
2	5408	41	40.8408677019588	-73.8223348969434
2	5408	162	40.8390692804304	-73.8219240899349
2	5408	204	40.8399314133118	-73.8239022789232
2	5408	249	40.8402560281576	-73.8225931289452
2	5408	306	40.8406586746613	-73.8202862691194
2	5408	392	40.8420255388044	-73.8238425231338
2	5408	405	40.8411112656815	-73.8236570104399
2	5409	301	40.8398078910238	-73.8185827411513
2	5410	156	40.8428077106069	-73.8220080518037
2	5410	284	40.8433101415678	-73.8221042916505
2	5410	290	40.8437765679763	-73.821991002446
2	5412	114	40.844399107128	-73.8216604363605
2	5412	115	40.8444048087907	-73.8217977640282
2	5412	122	40.8446176643245	-73.8210020478521
2	5412	124	40.8447439093494	-73.8209944795346
2	5412	125	40.8448674096703	-73.8209869185745
2	5413	69	40.8470309281963	-73.8214292856595
2	5413	105	40.847625563972	-73.8208060016567
2	5414	30	40.8426452588152	-73.8181593711425
2	5414	80	40.8434030950812	-73.820098143272
2	5414	99	40.8435228171765	-73.8194291850078
2	5414	132	40.8430789387598	-73.8181690283299
2	5414	194	40.8438184119825	-73.8188970869132
2	5415	55	40.8443415122007	-73.8199221197364
2	5415	75	40.8455779750659	-73.8190260275195
2	5415	137	40.8450818517178	-73.8177081485067
2	5416	133	40.847796748049	-73.8179464925589
2	5417	160	40.8482672346389	-73.8169331453045
2	5417	169	40.8480169905461	-73.8166338317602
2	5458	20	40.833837135555	-73.8214610836446
2	5458	44	40.8341563593077	-73.8220022867349
2	5459	11	40.8345715169574	-73.8206857695396
2	5462	41	40.8325920383502	-73.8203405806842
2	5464	50	40.8346461858716	-73.8192870438454
2	5470	1	40.8340802409558	-73.8172070739095
2	5470	137	40.8339072156552	-73.8171388886351
2	5472	43	40.8309846683062	-73.8192463988604
2	5472	45	40.831097354177	-73.8193436590017
2	5473	4	40.8321892943114	-73.819051604128
2	5475	21	40.8294036613207	-73.8174728647625
2	5475	43	40.8290772926145	-73.8176327521321
2	5479	100	40.8320627893384	-73.8154311027534
2	5480	71	40.8307997377808	-73.8168511179214
2	5481	29	40.8305601945565	-73.8146619740536
2	5483	17	40.8276728433677	-73.8164369593142
2	5327	40	40.8358223476879	-73.818445442342
2	5342	44	40.8383180126341	-73.8242245778025
2	5406	91	40.8389488259858	-73.8239157218065
2	5411	327	40.8466361175521	-73.8234905588945
2	5414	220	40.8445768096648	-73.8176986896003
2	5414	258	40.8445650585559	-73.8154867717996
2	5417	190	40.8465130388658	-73.8167283375923
2	5464	20	40.8345137767391	-73.8188645946092
2	5470	138	40.8339621441451	-73.8171604199947
2	5470	139	40.8340088385134	-73.8171819740157
2	5417	1001	40.8454975515369	-73.8167636645029
2	5417	1050	40.8439286236701	-73.8139886179489
2	5417	1103	40.8452073531512	-73.8155066762224
2	5417	1104	40.8452073531512	-73.8155066762224
2	5417	1109	40.8452073531512	-73.8155066762224
2	5417	1115	40.8452073531512	-73.8155066762224
2	5417	1117	40.8452073531512	-73.8155066762224
2	5417	1120	40.8452073531512	-73.8155066762224
2	5417	1125	40.8452073531512	-73.8155066762224
2	5467	1028	40.8345258008746	-73.8160566766143
2	5486	1009	40.8279943817893	-73.8115832794055
2	5411	317	40.8444761321304	-73.8235577331886
2	5460	52	40.8346284469444	-73.8202302826886
2	5480	37	40.8297628867601	-73.815538660377
2	5480	38	40.8297051727551	-73.8154918450053
2	5480	29	40.8301091934625	-73.8158340082975
2	5413	23	40.8467057987802	-73.822395206805
2	5409	41	40.836281104724	-73.8169552853608
2	5460	1	40.8347384491308	-73.8203673084637
2	5481	27	40.8306948013256	-73.8147338699826
2	2958	91	40.8398380736106	-73.8875132025419
2	2966	76	40.8348967479051	-73.8923820737434
2	2967	130	40.834747377167	-73.8911500235763
2	2977	354	40.8344099551261	-73.8913384901282
2	3015	81	40.8371321701322	-73.8823932833557
2	2938	8	40.8345269651519	-73.8961987884927
2	2948	52	40.84149511942	-73.8924725949967
2	2949	36	40.8427772971595	-73.8929006117182
2	2952	33	40.8412470391736	-73.8913453930501
2	2952	153	40.8404936498356	-73.8899335217422
2	2958	207	40.8411152327017	-73.888407341045
2	2996	43	40.8336264143226	-73.8871298114834
2	3000	24	40.8329537303295	-73.8868960646425
2	3001	12	40.8338562140539	-73.8863597012467
2	3001	29	40.8343001962853	-73.8856904019448
2	3001	115	40.8340756625428	-73.8862292324014
2	3009	13	40.8336138038478	-73.8854747593739
2	2952	128	40.8413762851928	-73.8916053985214
2	2957	31	40.8399162704881	-73.8889008616248
2	2989	10	40.8343218186257	-73.8881477052936
2	2995	36	40.8324770402629	-73.8878075112125
2	2996	48	40.8333246023111	-73.8872387339489
2	3000	16	40.8324133374223	-73.8872185965599
2	2948	39	40.8417226060559	-73.8921252700711
2	3014	15	40.83357415855	-73.8842533985282
2	2948	40	40.841683950066	-73.8918795715281
2	2948	44	40.8415303954812	-73.8920388426984
2	2952	1	40.8401260727622	-73.8901582010641
2	2952	53	40.8404386660007	-73.8898396469408
